City,Year,Month,PM2.5,PM10,NOx,CO,NH3,O3,SO2,Benzene,Toluene,Xylene,AQI
Hyderabad,2016,8,44.32422519448876,110.14802845360866,6.563197526873228,0.8944709099705032,22.37926866265856,24.455070291446564,11.537018318138388,0.5623935975000889,1.6182213032318116,0.5203431973384696,151.1228402674109
Hyderabad,2016,9,23.545352598296756,57.7665700976927,13.204333333333333,0.20299999999999999,24.8921158673124,19.68504768251727,8.225732575197,0.068,1.1856666666666666,2.8613333333333335,94.74150234741784
Hyderabad,2016,10,45.19455341605824,83.42539041712196,16.644516129032258,0.38193548387096776,27.403660516753934,34.72230420888768,20.78006378244871,0.12225806451612903,2.3951612903225805,1.1690322580645163,98.32023106380217
Hyderabad,2016,11,62.721,99.57533333333332,12.858666666666666,0.5023333333333333,25.863,64.13966666666667,37.592666666666666,0.07066666666666667,1.222,0.5609999999999999,125.16666666666667
Hyderabad,2016,12,59.08709677419355,97.8583870967742,12.648709677419355,0.3867741935483871,28.817419354838712,50.32774193548387,31.27774193548387,0.03806451612903226,0.6938709677419356,0.42,112.45161290322581
Hyderabad,2017,1,73.02677419354839,129.51225806451615,11.966129032258063,0.03354838709677419,19.69,51.869354838709675,15.047096774193548,0.03741935483870967,0.6083870967741936,0.25967741935483873,149.41935483870967
Hyderabad,2017,2,64.37,147.22122163791295,10.75357142857143,0.1117857142857143,24.501785714285713,57.15428571428571,18.43892857142857,0.11321428571428571,1.4628571428571429,0.5014285714285714,151.30227076746192
Hyderabad,2017,3,49.39612903225807,132.33548387096772,10.94483870967742,0.16548387096774192,21.183870967741935,51.001612903225805,14.588709677419354,0.12225806451612903,1.7087096774193549,0.4964516129032258,135.0
Hyderabad,2017,4,58.174,168.06633333333332,11.678333333333335,0.16666666666666666,26.408666666666665,46.233666666666664,17.263666666666666,0.17366666666666666,1.37,0.36633333333333334,148.16666666666666
Hyderabad,2017,5,35.053225806451614,101.68580645161289,11.423870967741935,0.11193548387096774,27.13269277481845,48.13129032258065,7.852258064516128,0.06387096774193549,0.7670967741935484,0.21548387096774194,113.19354838709677
Hyderabad,2017,6,11.635333333333334,34.26933333333333,7.310333333333333,0.12833333333333333,9.836333333333332,41.12866666666666,4.643,0.05333333333333334,0.7260000000000001,0.20433333333333334,74.13333333333334
Hyderabad,2017,7,13.648064516129033,44.635161290322586,6.561290322580645,0.16096774193548388,6.131935483870968,29.429354838709674,5.7625806451612895,0.15580645161290324,1.2964516129032257,0.8448387096774194,61.58064516129032
Hyderabad,2017,8,16.483548387096775,44.512903225806454,7.250967741935484,0.18774193548387097,6.582580645161291,29.964193548387097,5.788387096774193,0.4435483870967742,2.681935483870968,0.8351612903225807,64.41935483870968
Hyderabad,2017,9,24.609666666666666,52.31433333333334,8.380666666666666,0.08966666666666666,6.094666666666667,33.721666666666664,5.539666666666666,0.2853333333333333,2.5933333333333333,0.9653333333333334,68.8
Hyderabad,2017,10,51.146792837061376,92.95668073970262,6.216129032258064,0.19741935483870968,11.548709677419355,55.22036872501671,7.840708943739032,1.077741935483871,5.7622580645161285,0.9512903225806453,132.60585448172907
Hyderabad,2017,11,56.208333333333336,103.92833333333333,27.465,0.7476666666666667,15.698,51.89833333333333,15.488666666666667,4.6193333333333335,25.255,4.417333333333334,120.36666666666666
Hyderabad,2017,12,72.11677419354838,134.46580645161288,33.26483870967742,0.9403225806451613,17.488387096774193,50.703548387096774,14.443548387096774,4.144516129032258,21.265483870967742,4.496774193548387,143.74193548387098
Hyderabad,2018,1,68.94258064516129,144.85387096774195,35.01032258064516,0.9596774193548387,23.57032258064516,49.05,13.38774193548387,3.7125806451612906,23.160967741935483,5.796129032258064,143.09677419354838
Hyderabad,2018,2,50.582142857142856,115.05214285714285,35.40785714285714,0.8571428571428571,24.627499999999998,42.78357142857143,11.14857142857143,2.6042857142857145,17.158571428571427,3.4200000000000004,112.35714285714286
Hyderabad,2018,3,53.670967741935485,115.53645161290324,28.521290322580644,0.8661290322580646,20.848064516129032,46.42774193548387,8.981290322580646,1.696774193548387,8.412903225806453,2.1058064516129034,113.06451612903226
Hyderabad,2018,4,38.266666666666666,91.042,24.351,0.6980000000000001,16.102666666666668,43.41,6.956,1.213,5.792333333333334,1.9006666666666667,96.26666666666667
Hyderabad,2018,5,35.61774193548387,90.72838709677418,18.940645161290323,0.6987096774193549,13.850645161290323,49.40903225806452,6.449999999999999,0.897741935483871,4.870645161290323,0.8990322580645161,98.74193548387096
Hyderabad,2018,6,23.077333333333335,54.568666666666665,15.276333333333334,0.516,14.941333333333334,28.230666666666664,7.0520000000000005,0.5166666666666667,3.926,0.7946666666666666,65.6
Hyderabad,2018,7,17.074193548387097,45.04096774193548,15.970967741935485,0.2870967741935484,15.395806451612902,17.82709677419355,6.590322580645162,0.5851612903225807,4.226774193548387,1.5796774193548386,54.25806451612903
Hyderabad,2018,8,17.59935483870968,50.25064516129032,17.143225806451614,0.29967741935483866,15.63225806451613,14.169677419354839,7.220967741935484,0.8338709677419355,5.6893548387096775,2.576451612903226,54.096774193548384
Hyderabad,2018,9,36.35066666666667,78.84666666666666,22.341,0.4723333333333333,15.504,21.05933333333333,7.33,2.133,19.69,7.283666666666666,79.03333333333333
Hyderabad,2018,10,54.57677419354838,118.45290322580645,27.793225806451613,0.5551612903225807,13.974838709677421,27.759354838709676,9.481612903225807,3.6022580645161293,32.85193548387097,7.989032258064516,110.06451612903226
Hyderabad,2018,11,54.43833333333334,118.271,29.025666666666666,0.6053333333333334,10.446666666666665,33.437333333333335,13.113,3.48,26.797666666666668,5.133333333333334,110.96666666666667
Hyderabad,2018,12,67.40870967741935,125.44096774193548,25.942903225806454,0.6619354838709677,12.03032258064516,34.85322580645161,9.914193548387097,2.98258064516129,21.713870967741936,4.820322580645161,133.32258064516128
Hyderabad,2019,1,67.6183870967742,133.09935483870967,31.047096774193548,0.716774193548387,18.929354838709674,32.395161290322584,10.35741935483871,3.1390322580645162,21.606451612903225,3.779677419354839,133.29032258064515
Hyderabad,2019,2,55.47714285714286,119.05428571428571,26.415357142857143,0.6042857142857143,16.1675,31.826071428571428,7.83,2.0603571428571428,14.82392857142857,3.7964285714285713,113.25
Hyderabad,2019,3,46.99903225806452,115.5958064516129,22.635161290322582,0.6212903225806451,14.922580645161291,31.30258064516129,8.020645161290322,1.8619354838709676,14.412258064516129,3.3487096774193548,106.16129032258064
Hyderabad,2019,4,36.824666666666666,94.34833333333333,20.448,0.596,13.410333333333334,42.39633333333333,6.318666666666667,1.5896666666666666,10.460666666666667,1.5773333333333333,94.8
Hyderabad,2019,5,43.067096774193544,125.5841935483871,19.31677419354839,0.6383870967741935,16.916774193548385,44.303225806451614,8.540645161290323,2.611612903225806,16.60741935483871,4.325161290322581,113.41935483870968
Hyderabad,2019,6,23.173000000000002,57.309666666666665,11.176333333333334,0.40700000000000003,11.723666666666666,34.81266666666667,5.074,0.607,3.8576666666666664,0.6413333333333334,64.66666666666667
Hyderabad,2019,7,15.968709677419357,39.932580645161295,8.778387096774193,0.37741935483870964,9.436451612903225,19.76322580645161,6.128064516129032,0.27999999999999997,1.9387096774193548,0.1635483870967742,48.096774193548384
Hyderabad,2019,8,17.43903225806452,48.82064516129032,13.321290322580644,0.38967741935483874,16.24,16.726451612903226,8.451935483870967,0.4341935483870968,2.142258064516129,0.4706451612903226,57.25806451612903
Hyderabad,2019,9,20.853666666666665,42.043,11.127999999999998,0.42233333333333334,11.200999999999999,16.384333333333334,6.3566666666666665,0.30566666666666664,2.427333333333334,0.23633333333333334,49.96666666666667
Hyderabad,2019,10,38.41903225806452,68.80387096774194,15.080967741935483,0.5990322580645161,10.17451612903226,19.918064516129032,4.146774193548388,0.7470967741935484,5.804516129032258,1.4748387096774194,78.51612903225806
Hyderabad,2019,11,68.56333333333333,130.779,21.255666666666666,0.6866666666666668,13.616999999999999,30.541999999999998,7.547666666666667,2.02,13.559666666666667,2.0403333333333333,137.96666666666667
Hyderabad,2019,12,65.04774193548387,121.6258064516129,28.53806451612903,0.7803225806451614,15.13774193548387,27.885483870967743,6.513548387096773,1.53,8.913548387096775,1.0912903225806452,131.32258064516128
Hyderabad,2020,1,52.32258064516129,104.00645161290323,25.248064516129034,0.5532258064516129,18.25,28.283870967741933,7.817096774193548,0.3867741935483871,2.460322580645161,0.07387096774193548,104.54838709677419
Hyderabad,2020,2,43.74655172413794,98.05379310344827,27.04586206896552,0.49379310344827587,20.284827586206895,28.110000000000003,7.524137931034482,0.9393103448275861,6.873103448275862,0.35586206896551725,94.96551724137932
Hyderabad,2020,3,35.884838709677425,80.47096774193548,18.140645161290323,0.4906451612903226,13.95032258064516,26.851935483870967,5.828387096774194,2.0458064516129033,9.912258064516129,1.1874193548387098,78.74193548387096
Hyderabad,2020,4,30.010333333333335,59.741,16.785999999999998,0.47633333333333333,14.329,28.036333333333335,5.885666666666666,1.3076666666666665,6.95,0.23766666666666666,65.0
Hyderabad,2020,5,30.11774193548387,80.47806451612904,17.748709677419356,0.46064516129032257,13.455483870967742,31.24451612903226,6.14483870967742,1.6283870967741936,11.725161290322582,1.2161290322580647,79.35483870967742
Hyderabad,2020,6,18.634333333333334,45.096333333333334,15.229999999999999,0.31166666666666665,14.946333333333333,18.5,6.520666666666667,0.7906666666666666,5.519333333333334,0.9026666666666666,47.06666666666667
Hyderabad,2020,7,26.83,66.5,16.13,0.43,9.32,13.2,6.07,1.31,16.51,2.62,48.0
Jaipur,2017,6,49.905464102618446,77.62679497964147,32.309123333070055,1.1966465320839994,12.207901890329637,21.24100896338767,10.459405075267648,1.5456895550590828,4.264575096488109,3.0701278234985114,112.39891111374128
Jaipur,2017,7,39.405521157993725,73.71156166848787,32.309123333070055,0.7415224651022967,12.033884776068255,11.283963256485038,8.683353371349032,0.9856736171452857,2.4615098245245366,3.0701278234985114,99.9606931914065
Jaipur,2017,8,44.77297779985842,111.46091650719755,32.309123333070055,0.535483870967742,18.081093679918965,27.488249093615234,8.70090029108516,0.38198969706455166,0.8584498116153053,3.0701278234985114,121.0574673849549
Jaipur,2017,9,39.436685931630095,122.09890343102603,32.309123333070055,0.29433333333333334,32.86678253397907,34.038190730069076,8.999065908530334,0.5944733840834252,1.8054953466728718,3.0701278234985114,127.54878604963112
Jaipur,2017,10,91.89838709677419,170.54935483870966,42.800560322555164,0.580967741935484,44.37193548387096,34.431612903225805,8.93741935483871,2.1390322580645162,5.945806451612903,3.0701278234985114,212.6923735964172
Jaipur,2017,11,110.87566666666666,193.34133333333332,71.62533333333334,0.616,30.148666666666667,64.989,7.408,5.152,13.011,3.0701278234985114,239.6
Jaipur,2017,12,78.20774193548387,150.43774193548387,25.701612903225808,0.0,21.733870967741936,58.692903225806454,10.100000000000001,4.867741935483871,4.718741034839911,3.0701278234985114,168.38709677419354
Jaipur,2018,1,82.18645161290321,171.33387096774194,45.38935483870968,0.22774193548387095,34.31967741935484,50.90064516129033,13.192258064516128,3.3890322580645162,6.639677419354838,3.0701278234985114,190.29032258064515
Jaipur,2018,2,85.85285714285715,150.4932142857143,44.473571428571425,1.009642857142857,23.31607142857143,61.074642857142855,12.307142857142859,1.1385714285714286,6.45,3.070127823498512,184.78571428571428
Jaipur,2018,3,47.31645161290322,117.95096774193549,47.052258064516124,0.7948387096774193,22.272903225806452,61.038387096774194,9.860322580645162,0.7567741935483872,2.826451612903226,3.0701278234985114,124.03225806451613
Jaipur,2018,4,57.60766666666667,158.96533333333335,40.303,0.743,23.937333333333335,65.23433333333334,8.355666666666668,0.545,6.843666666666667,3.0701278234985114,156.3
Jaipur,2018,5,63.77645161290322,179.55548387096775,35.39354838709678,0.984516129032258,18.529354838709676,78.06,10.073870967741936,1.072258064516129,7.386774193548387,3.0701278234985114,172.2258064516129
Jaipur,2018,6,68.03633333333333,175.89266666666666,25.525,0.644,20.715,51.654333333333334,9.838333333333333,0.6106666666666667,2.505666666666667,3.0701278234985114,171.16666666666666
Jaipur,2018,7,47.20322580645161,96.32225806451612,27.574193548387097,0.6170967741935484,12.34290322580645,32.163225806451614,9.623225806451613,0.7358064516129031,3.441290322580645,3.0701278234985114,110.03225806451613
Jaipur,2018,8,42.47548387096774,105.0232258064516,28.885806451612904,0.6964516129032258,12.43774193548387,28.482258064516127,9.498709677419354,0.6329032258064516,8.990645161290322,3.0701278234985114,105.0
Jaipur,2018,9,39.815333333333335,98.67266666666666,32.443333333333335,0.8423333333333333,17.445333333333334,25.128666666666668,10.512666666666666,0.7646666666666667,6.039666666666666,3.0701278234985114,99.0
Jaipur,2018,10,61.92225806451613,136.42387096774195,52.01774193548387,1.1825806451612904,22.981612903225805,50.88,10.949354838709677,1.5048387096774194,10.588709677419354,3.0701278234985114,148.1290322580645
Jaipur,2018,11,74.41366666666666,161.69733333333335,68.61633333333333,1.6193333333333333,17.901,45.40333333333333,12.128333333333334,1.9043333333333334,5.102666666666666,3.0701278234985114,178.13333333333333
Jaipur,2018,12,67.7490322580645,142.94064516129032,67.21774193548387,1.4270967741935485,21.47967741935484,39.071290322580644,13.890967741935484,1.7712903225806453,8.353225806451613,3.0701278234985114,164.74193548387098
Jaipur,2019,1,62.39935483870968,138.53354838709677,40.36774193548387,1.1058064516129034,23.15967741935484,41.652580645161294,15.781290322580643,1.533548387096774,7.3664516129032265,3.0701278234985114,150.29032258064515
Jaipur,2019,2,48.77571428571429,109.55821428571429,36.85857142857143,1.0882142857142856,26.302857142857142,44.64821428571429,11.921785714285715,1.0282142857142857,8.530357142857143,3.070127823498512,118.71428571428571
Jaipur,2019,3,40.8416129032258,100.27580645161291,37.75290322580645,0.9416129032258065,25.023225806451613,54.54032258064516,11.250322580645161,1.0154838709677418,6.521290322580645,3.0701278234985114,106.7741935483871
Jaipur,2019,4,51.480000000000004,154.14333333333335,42.687,0.9926666666666667,28.315333333333335,61.311,14.157666666666668,1.0003333333333333,5.538666666666667,3.0701278234985114,151.0
Jaipur,2019,5,57.200645161290325,148.00032258064516,39.197741935483876,0.8451612903225806,21.542258064516126,50.80516129032258,11.930645161290323,0.8158064516129032,5.0525806451612905,3.0701278234985114,142.16129032258064
Jaipur,2019,6,46.77766666666666,118.85,33.187666666666665,0.7586666666666666,25.974,54.62433333333333,11.978,0.725,3.128333333333333,3.0701278234985114,119.96666666666667
Jaipur,2019,7,35.388064516129035,79.22258064516129,23.853548387096776,0.6870967741935484,21.877741935483872,33.31161290322581,9.518387096774193,0.37129032258064515,2.764516129032258,3.0701278234985114,84.80645161290323
Jaipur,2019,8,26.462903225806453,56.802903225806446,28.12,0.6806451612903226,31.181612903225805,25.318709677419356,9.358709677419355,0.38225806451612904,3.2516129032258063,3.0701278234985114,65.83870967741936
Jaipur,2019,9,31.081666666666667,67.46433333333333,28.509666666666664,0.7656666666666666,39.72566666666667,30.096666666666668,11.097666666666667,0.5806666666666668,4.151,3.0701278234985114,76.33333333333333
Jaipur,2019,10,61.72032258064516,129.00967741935486,51.16290322580645,0.9948387096774194,45.392258064516135,44.40096774193549,13.066774193548387,2.9609677419354843,11.84483870967742,3.0701278234985114,137.80645161290323
Jaipur,2019,11,69.82766666666666,140.5006666666667,44.94866666666667,0.9049999999999999,40.85166666666667,54.57266666666667,12.073,2.4213333333333336,10.555666666666667,3.0701278234985114,163.2
Jaipur,2019,12,55.31612903225806,128.10064516129032,60.75290322580645,1.0419354838709676,46.82709677419355,43.84193548387096,12.811290322580644,4.32774193548387,15.540322580645162,3.0701278234985114,130.0
Jaipur,2020,1,47.08870967741935,106.64129032258064,48.65967741935484,0.9506451612903225,38.4958064516129,45.01516129032258,11.964193548387096,3.5112903225806456,11.210645161290323,3.0701278234985114,112.45161290322581
Jaipur,2020,2,55.22827586206896,123.38379310344828,56.297931034482765,1.0375862068965518,36.12689655172414,55.13517241379311,13.959310344827585,4.0248275862068965,9.638275862068966,3.0701278234985114,125.24137931034483
Jaipur,2020,3,34.32354838709677,82.63967741935484,29.451290322580647,0.7735483870967742,32.943548387096776,63.63709677419355,12.932258064516128,1.6148387096774195,22.20258064516129,3.0701278234985114,100.93548387096774
Jaipur,2020,4,28.631333333333334,75.73666666666666,14.294666666666666,0.5766666666666667,19.785333333333334,50.94233333333333,12.830666666666668,0.6323333333333333,9.404333333333334,3.0701278234985114,86.2
Jaipur,2020,5,41.10709677419354,111.71774193548387,18.259032258064515,0.6612903225806451,25.015483870967742,59.406451612903226,10.95516129032258,1.217741935483871,1.7935483870967743,3.0701278234985114,113.25806451612904
Jaipur,2020,6,35.321333333333335,84.852,19.571,0.643,26.176666666666666,59.22633333333333,10.054333333333334,0.6816666666666666,1.2343333333333333,3.0701278234985114,94.1
Jaipur,2020,7,58.79,103.68,14.16,0.54,17.41,53.68,5.19,0.22,0.46,3.0701278234985114,70.0
Jorapokhar,2017,4,67.45057794890272,172.04090909090908,32.309123333070055,0.30818181818181817,23.483476019371974,19.599090909090908,36.26454545454545,3.280840304500551,8.700972080037232,3.0701278234985114,157.49668922626668
Jorapokhar,2017,5,67.45057794890272,125.18064516129031,32.309123333070055,0.3512903225806452,23.483476019371977,24.109400983081226,33.09180425057193,3.280840304500551,8.700972080037232,3.0701278234985114,119.30527682222366
Jorapokhar,2017,6,67.45057794890272,127.84694705743748,32.309123333070055,0.7193863084837863,23.483476019371974,13.48804768251727,28.322197725591,3.280840304500551,8.700972080037234,3.0701278234985114,127.09271629778672
Jorapokhar,2017,7,67.45057794890272,79.35385293648176,32.309123333070055,0.7402381897345285,23.483476019371977,24.220231581769145,16.532892220601614,3.280840304500551,8.700972080037232,3.0701278234985114,146.19526189394432
Jorapokhar,2017,8,67.45057794890272,76.99906546154226,32.309123333070055,1.6967471161252632,23.483476019371977,32.844886573871754,14.722509525909356,3.280840304500551,8.700972080037232,3.0701278234985114,157.90258973194003
Jorapokhar,2017,9,67.45057794890272,112.18862940206229,32.309123333070055,2.0440717215103716,23.483476019371974,34.49143047551808,14.673178772182668,3.280840304500551,8.700972080037234,3.0701278234985114,166.4635814889336
Jorapokhar,2017,10,67.45057794890272,116.66282494417824,32.309123333070055,1.7969792586469147,16.470728011248244,32.84990943107968,17.26353004508871,3.280840304500551,8.700972080037232,3.0701278234985114,166.4635814889336
Jorapokhar,2017,11,67.45057794890272,138.20317450564573,32.309123333070055,1.0641059503009058,14.74462214237359,34.24671523775904,34.018457569030666,3.280840304500551,8.700972080037234,3.0701278234985114,166.4635814889336
Jorapokhar,2017,12,67.45057794890272,144.01974382631033,32.309123333070055,1.5761923929584503,17.610952270562567,35.98447127452779,30.00482403607097,3.280840304500551,8.700972080037232,3.0701278234985114,165.42576750827547
Jorapokhar,2018,1,67.45057794890272,168.02349715235883,32.309123333070055,0.5733675108497546,9.632496132156769,25.240507158131365,49.33425366243419,3.280840304500551,8.700972080037232,3.0701278234985114,151.36274420717857
Jorapokhar,2018,2,67.45057794890272,174.30596796181362,32.309123333070055,0.4020927931816285,7.496195572120428,32.896836802697074,61.62720941198072,3.280840304500551,8.700972080037232,3.070127823498512,160.72824087381431
